"MSCI EM INDEX - ICE FUTURES U.S.",241217,2024-12-17,244042,ICUS,01,244 , 1543098,   57197,  697293,  269916,  772303,  167542,  111612,  117618,  113856,   34607,   48932,   33985,   83985, 1496170, 1512796,   46928,   30302,  418326,   -1098,    8236,  252734,   38478,   -1270,   27675,     711,    5608,   27672,  -22135,    -958,   80916,  404953,  400613,   13373,   17713,  100.0,    3.7,   45.2,   17.5,   50.0,   10.9,    7.2,    7.6,    7.4,    2.2,    3.2,    2.2,    5.4,   97.0,   98.0,    3.0,    2.0,    380,     22,     22,     20,    156,     53,     72,     52,     40,     25,     27,      8,      7,    309,    195,    18.4,    38.0,    31.7,    54.7,    13.3,    30.4,    20.1,    42.0,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,33874A,CME ,00,138 ,   55400,    4082,   22130,    3148,   29599,   18925,    3809,    2682,    2132,      70,     988,     399,     267,   44645,   50880,   10755,    4520,    4433,     431,    -404,    3018,   -1084,    -765,    1420,    -224,     162,      20,     423,      88,     231,    4235,    3770,     198,     663,  100.0,    7.4,   39.9,    5.7,   53.4,   34.2,    6.9,    4.8,    3.8,    0.1,    1.8,    0.7,    0.5,   80.6,   91.8,   19.4,    8.2,     80,      6,      9,      5,     36,     13,     11,      7,      6,.,.,.,.,     61,     38,    23.4,    39.6,    32.6,    56.7,    22.4,    37.7,    30.5,    53.8,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,43874A,CME ,00,438 ,  397935,   17270,  268281,   53147,   83830,       0,    3900,  191899,   27333,   33831,   10743,   10160,     470,  395091,  397123,    2844,     812,    3658,    -317,   -1900,    3032,    -610,       0,      51,     407,     502,    1374,     289,    1046,      14,    4239,    4119,    -581,    -461,  100.0,    4.3,   67.4,   13.4,   21.1,    0.0,    1.0,   48.2,    6.9,    8.5,    2.7,    2.6,    0.1,   99.3,   99.8,    0.7,    0.2,     86,     11,     20,     21,     13,      0,.,     31,      4,     14,      5,.,.,     74,     51,    35.3,    55.2,    52.2,    70.1,    32.0,    52.7,    46.8,    65.4,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 QUARTERLY DIVIDEND IND - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,43874Q,CME ,00,438 ,   44333,    5750,   18409,    1176,    4766,       0,       0,   32012,   24061,     626,       0,       0,       0,   44330,   44272,       3,      61,    5180,    1980,    3022,    -142,       0,       0,       0,    3394,    2296,     -52,       0,       0,       0,    5180,    5124,       0,      56,  100.0,   13.0,   41.5,    2.7,   10.8,    0.0,    0.0,   72.2,   54.3,    1.4,    0.0,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     24,      7,      6,      5,.,      0,      0,      4,      6,.,      0,      0,      0,     16,     16,    79.5,    78.5,    93.8,    96.2,    79.5,    77.9,    93.5,    94.0,"(S&P 500 QUARTERLY DIVIDEND INDEX X $1000)","43874Q","CME ","438 ","F20","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",241217,2024-12-17,020601,CBT ,00,020 , 2052296,   28419,  167294,   45245, 1027278,  445057,  214677,  278720,  789421,  134049,   87863,  103251,    8590, 1824839, 1907582,  227457,  144714,   13016,    2326,   16130,    3035,   18455,   -5935,   -3891,    7392,    8443,  -14672,  -11954,    9143,     825,    1516,   13079,   11500,     -63,  100.0,    1.4,    8.2,    2.2,   50.1,   21.7,   10.5,   13.6,   38.5,    6.5,    4.3,    5.0,    0.4,   88.9,   92.9,   11.1,    7.1,    239,     12,     22,     23,     83,     30,     62,     22,     43,     43,     13,     14,      7,    193,    181,    23.2,    30.8,    34.5,    42.0,    22.7,    28.6,    32.4,    39.3,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",241217,2024-12-17,020604,CBT ,00,020 , 1797669,    7903,  109490,    1361, 1109673,  449899,  325925,   77236,  593046,   37571,   48826,  113579,    1965, 1610460, 1632836,  187209,  164833,    3271,    -683,    5406,    -177,   -7930,    4544,    1565,    3136,   -4246,     932,    1534,  -11411,    -299,   -1922,   -3686,    5193,    6957,  100.0,    0.4,    6.1,    0.1,   61.7,   25.0,   18.1,    4.3,   33.0,    2.1,    2.7,    6.3,    0.1,   89.6,   90.8,   10.4,    9.2,    175,.,     12,.,     81,     31,     58,      9,     26,     13,      7,      7,.,    130,    121,    25.2,    39.8,    39.2,    51.2,    22.5,    37.7,    31.6,    45.3,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"UST 2Y NOTE - CHICAGO BOARD OF TRADE",241217,2024-12-17,042601,CBT ,00,042 , 4276400,  204313,  347573,   16599, 2431118,  306655,  356593,  306015, 2716352,  244216,  454154,  155405,   12522, 4025530, 4155915,  250870,  120485,  -57415,  -96696,    4956,     147,   36056,  -28255,      47,   19592,  -44942,   10802,  -14580,    1266,    -457,  -45090,  -56437,  -12325,    -978,  100.0,    4.8,    8.1,    0.4,   56.8,    7.2,    8.3,    7.2,   63.5,    5.7,   10.6,    3.6,    0.3,   94.1,   97.2,    5.9,    2.8,    458,     43,     24,     16,    166,     33,     83,     53,     67,     49,     54,     18,      6,    366,    246,    18.6,    30.4,    27.2,    45.7,    16.5,    30.4,    23.2,    44.8,"(CONTRACTS OF $200,000 FACE VALUE)","042601","CBT ","042 ","F30","Combined"
"UST 10Y NOTE - CHICAGO BOARD OF TRADE",241217,2024-12-17,043602,CBT ,00,043 , 5186345,  245421,  541466,  194427, 2371511,  798230,  615971,  268660, 1906222,  483260,  484709,  205238,   67769, 4731728, 4812583,  454617,  373762,  124092,  -20289,   74071,   41584,   -2062,   -5249,   13753,   38551,   -6346,   34869,   -1751,  -22711,    1887,  106542,  131857,   17550,   -7765,  100.0,    4.7,   10.4,    3.7,   45.7,   15.4,   11.9,    5.2,   36.8,    9.3,    9.3,    4.0,    1.3,   91.2,   92.8,    8.8,    7.2,    403,     28,     34,     40,    111,     55,    104,     50,     78,     81,     27,     20,     13,    334,    307,    20.9,    18.7,    29.2,    27.2,    18.4,    17.8,    25.4,    25.7,"(CONTRACTS OF $100,000 FACE VALUE)","043602","CBT ","043 ","F30","Combined"
"ULTRA UST 10Y - CHICAGO BOARD OF TRADE",241217,2024-12-17,043607,CBT ,00,043 , 2173823,   13988,  233678,    2956, 1114235,  575771,  370184,  224727,  531488,   26226,  153624,  133734,   29512, 1935452, 1903549,  238371,  270274,  -36942,     309,    -172,   -4715,  -40074,   -8594,   -2377,  -19043,    3130,    4500,   10308,  -19656,    -193,  -51285,  -28076,   14343,   -8866,  100.0,    0.6,   10.7,    0.1,   51.3,   26.5,   17.0,   10.3,   24.4,    1.2,    7.1,    6.2,    1.4,   89.0,   87.6,   11.0,   12.4,    202,.,     23,      6,     55,     55,     65,     14,     34,     20,      5,     14,.,    135,    159,    27.2,    20.3,    43.4,    31.3,    22.0,    18.4,    34.8,    27.2,"(CONTRACTS OF $100,000 FACE VALUE)","043607","CBT ","043 ","F30","Combined"
"MICRO 10 YEAR YIELD - CHICAGO BOARD OF TRADE",241217,2024-12-17,04360Y,CBT ,00,043 ,    4335,       0,       0,       0,       0,     430,       0,    3128,     126,     516,     168,    1013,       0,    3812,    2085,     523,    2250,     790,       0,       0,       0,       0,       0,       0,     393,    -564,     462,     -38,     298,       0,     817,     196,     -27,     594,  100.0,    0.0,    0.0,    0.0,    0.0,    9.9,    0.0,   72.2,    2.9,   11.9,    3.9,   23.4,    0.0,   87.9,   48.1,   12.1,   51.9,     28,      0,      0,      0,      0,.,      0,      6,.,.,      4,     15,      0,     10,     20,    81.5,    29.0,    86.6,    38.3,    69.6,    20.0,    74.7,    27.8,"(1000 x Index Points)","04360Y","CBT ","043 ","F30","Combined"
"UST 5Y NOTE - CHICAGO BOARD OF TRADE",241217,2024-12-17,044601,CBT ,00,044 , 6303752,  146274,  808067,   68560, 3531627,  731391,  632014,  415884, 3140872,  314607,  778535,  282400,   11950, 5899452, 5989863,  404300,  313889,   40157,    8495,   -5640,  -10982,  -45721,  -13339,   27289,   40717,   -5518,   40376,   -6272,    6852,   -3859,   50043,   35178,   -9886,    4979,  100.0,    2.3,   12.8,    1.1,   56.0,   11.6,   10.0,    6.6,   49.8,    5.0,   12.4,    4.5,    0.2,   93.6,   95.0,    6.4,    5.0,    413,     14,     38,     23,    158,     34,    102,     49,     74,     59,     31,     15,      9,    324,    282,    25.3,    21.2,    35.2,    34.5,    23.6,    20.9,    32.5,    34.0,"(CONTRACTS OF $100,000 FACE VALUE)","044601","CBT ","044 ","F30","Combined"
"FED FUNDS - CHICAGO BOARD OF TRADE",241217,2024-12-17,045601,CBT ,00,045 , 1789493,  286584,  284949,  388976,   25813,   24238,   28946,  425190,  426200,  573004,   14056,   12550,   10953, 1753522, 1749816,   35971,   39677,  216758,  -17215,   98265,   18725,  -44270,   11521,    4563,  179220,   23121,   67431,    7798,   -4408,    1431,  217683,  220649,    -925,   -3891,  100.0,   16.0,   15.9,   21.7,    1.4,    1.4,    1.6,   23.8,   23.8,   32.0,    0.8,    0.7,    0.6,   98.0,   97.8,    2.0,    2.2,    164,     27,     32,     53,      8,      6,.,     37,     37,     51,      7,      7,.,    138,    136,    29.4,    28.5,    42.1,    42.0,    19.3,    11.5,    26.7,    18.5,"(CONTRACTS OF $5,000,000)","045601","CBT ","045 ","F33","Combined"
"EURO SHORT TERM RATE - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,047745,CME ,00,047 ,   72657,   34334,   20936,   12054,       0,     227,       0,    2480,   14510,   23637,      16,     880,      97,   72618,   72341,      39,     316,    2268,     459,    4727,     688,       0,      14,       0,    1166,   -3333,      -5,     -20,     -65,      20,    2308,    2046,     -40,     222,  100.0,   47.3,   28.8,   16.6,    0.0,    0.3,    0.0,    3.4,   20.0,   32.5,    0.0,    1.2,    0.1,   99.9,   99.6,    0.1,    0.4,     52,     18,     11,     18,      0,.,      0,      7,     10,     15,.,.,.,     42,     44,    49.5,    55.0,    65.8,    72.9,    35.2,    35.4,    41.3,    43.6,"(2,500 X CONTRACT GRADE IMM INDEX)","047745","CME ","047 ","F33","Combined"
"SOFR-3M - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,134741,CME ,00,134 ,17787474, 2656179, 2828830, 3087615,  941708,  707594, 1182442, 1421344, 1259302, 8093758,  107419,  322679,  240246,17730711,17722468,   56763,   65006,-2914414, -127776,  250791, -392247,   65466,  -25614, -293579,  221862, -118877,-2268998,  -50291,    4030,  -90607,-2936173,-2935102,   21759,   20688,  100.0,   14.9,   15.9,   17.4,    5.3,    4.0,    6.6,    8.0,    7.1,   45.5,    0.6,    1.8,    1.4,   99.7,   99.6,    0.3,    0.4,    981,     88,     95,    144,     64,     75,     74,    161,    163,    212,    163,    123,    144,    745,    810,    18.6,    21.1,    30.7,    33.6,     8.2,     9.8,    12.7,    13.7,"($2,500 x Contract IMM Index)","134741","CME ","134 ","F33","Combined"
"SOFR-1M - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,134742,CME ,00,134 , 1535500,  283266,  240695,  315625,     104,   39510,   20500,  437151,  432839,  438061,   39506,   46635,    1146, 1535359, 1535011,     141,     489,  264740,  -54359,   10603,   68432,    -291,    1506,    3270,  192849,  118187,   50909,    4692,   12560,    -772,  264730,  264695,      10,      45,  100.0,   18.4,   15.7,   20.6,    0.0,    2.6,    1.3,   28.5,   28.2,   28.5,    2.6,    3.0,    0.1,  100.0,  100.0,    0.0,    0.0,    208,     35,     53,     62,.,     12,      6,     36,     52,     52,     10,      8,.,    150,    181,    39.1,    27.1,    53.5,    40.7,    20.4,    15.0,    31.3,    24.9,"($4,167 x Contract IMM Index)","134742","CME ","134 ","F33","Combined"
"2 YEAR ERIS SOFR SWAP - CHICAGO BOARD OF TRADE",241217,2024-12-17,342603,CBT ,00,342 ,   47152,       0,     100,       0,     157,      60,       0,   31824,   19554,   13616,    1555,   13784,       0,   47152,   47114,       0,      38,    7617,       0,       0,       0,       0,       8,       0,    3137,     785,    3811,     669,    3015,       0,    7617,    7619,       0,      -2,  100.0,    0.0,    0.2,    0.0,    0.3,    0.1,    0.0,   67.5,   41.5,   28.9,    3.3,   29.2,    0.0,  100.0,   99.9,    0.0,    0.1,     23,      0,.,      0,.,.,      0,.,      6,.,      4,      7,      0,      8,     18,    98.0,    68.2,   100.0,    89.3,    69.2,    54.2,    71.1,    66.1,"(100,000 USD notional principal)","342603","CBT ","342 ","F50","Combined"
"10 YEAR ERIS SOFR SWAP - CHICAGO BOARD OF TRADE",241217,2024-12-17,343603,CBT ,00,343 ,  136575,    4201,    3294,   26710,     310,       0,       0,    6425,   86056,   18590,   79828,    1874,       0,  136064,  136524,     511,      51,    1452,       0,       0,       0,       2,       0,       0,    -120,     948,     -65,    1145,     550,       0,     962,    1433,     490,      19,  100.0,    3.1,    2.4,   19.6,    0.2,    0.0,    0.0,    4.7,   63.0,   13.6,   58.4,    1.4,    0.0,   99.6,  100.0,    0.4,    0.0,     30,.,.,.,.,      0,      0,.,.,.,     14,      5,      0,     24,     10,    66.4,    98.4,    86.0,    99.8,    48.5,    65.8,    58.9,    66.7,"(100,000 USD notional principal)","343603","CBT ","343 ","F50","Combined"
"5 YEAR ERIS SOFR SWAP - CHICAGO BOARD OF TRADE",241217,2024-12-17,344605,CBT ,00,344 ,   98470,    7162,   10772,    1618,      65,      40,       0,    2038,   69619,    9306,   78271,    7038,       0,   98460,   98393,      10,      77,   -7618,       0,       0,     365,       0,       0,       0,     261,   -1199,   -7049,   -1195,     272,       0,   -7618,   -7611,       0,      -7,  100.0,    7.3,   10.9,    1.6,    0.1,    0.0,    0.0,    2.1,   70.7,    9.5,   79.5,    7.1,    0.0,  100.0,   99.9,    0.0,    0.1,     36,      4,.,.,.,.,      0,.,     10,.,      9,      8,      0,     19,     21,    79.3,    88.0,    91.5,    95.1,    76.6,    78.7,    84.0,    85.1,"(100,000 USD notional principal)","344605","CBT ","344 ","F50","Combined"
"BITCOIN - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,133741,CME ,00,133 ,   44736,   16088,    4645,    1154,   11737,     854,     339,    3477,   27463,    2761,    3217,    1897,    4153,   42927,   43267,    1809,    1469,    5161,    1390,    -116,    -176,     579,      26,      11,   -1076,    1323,     278,     967,     430,    3153,    5126,    4930,      35,     231,  100.0,   36.0,   10.4,    2.6,   26.2,    1.9,    0.8,    7.8,   61.4,    6.2,    7.2,    4.2,    9.3,   96.0,   96.7,    4.0,    3.3,    161,      8,     10,      5,     17,.,      8,     31,     57,     34,     15,     19,      9,     99,    118,    66.8,    23.8,    73.5,    40.8,    60.8,    20.4,    64.7,    36.3,"(5 Bitcoins)","133741","CME ","133 ","F85","Combined"
"MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,133742,CME ,00,133 ,   68659,    9801,    1694,       0,    2428,     214,      20,   28844,   50466,    8787,    9058,    1826,    2751,   61690,   65759,    6969,    2900,    -127,   -2022,    1120,      -2,     -87,      63,     -19,   -3065,   -7527,    5167,     121,     268,     117,     211,    -813,    -338,     686,  100.0,   14.3,    2.5,    0.0,    3.5,    0.3,    0.0,   42.0,   73.5,   12.8,   13.2,    2.7,    4.0,   89.8,   95.8,   10.2,    4.2,    212,      5,.,      0,      7,      4,.,     18,     24,     15,    111,     41,     26,    164,     91,    53.4,    69.8,    65.2,    85.2,    52.8,    63.3,    60.6,    73.9,"(Bitcoin X $0.10)","133742","CME ","133 ","F85","Combined"
"Nano Bitcoin  - LMX LABS LLC",241217,2024-12-17,133LM1,FREX,00,133 ,   46955,       0,       0,       0,       0,       0,       0,     473,   24808,       0,   41945,   19831,       0,   42418,   44639,    4537,    2316,   -9997,       0,       0,       0,       0,       0,       0,    -291,  -18590,      -7,   -8231,    7397,       0,   -8529,  -11200,   -1468,    1203,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    1.0,   52.8,    0.0,   89.3,   42.2,    0.0,   90.3,   95.1,    9.7,    4.9,    345,      0,      0,      0,      0,      0,      0,.,      8,      0,    227,    108,      0,    229,    116,    16.1,    56.8,    25.9,    66.6,    16.1,    56.8,    25.9,    66.6,"(1/100 X Bitcoin = $300)","133LM1","FREX","133 ","F85","Combined"
"ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,146021,CME ,00,146 ,   22955,   12496,    4038,      92,    4058,     216,     263,    1772,    8567,    2136,     385,    6492,     668,   21870,   22473,    1085,     482,    3712,     991,     505,      59,     359,     -23,     137,      51,     498,    1626,       5,     460,     423,    3650,    3684,      62,      28,  100.0,   54.4,   17.6,    0.4,   17.7,    0.9,    1.1,    7.7,   37.3,    9.3,    1.7,   28.3,    2.9,   95.3,   97.9,    4.7,    2.1,     85,      5,      7,      4,     10,.,      4,     21,     26,     11,      8,      5,      6,     56,     54,    74.1,    42.4,    80.1,    60.0,    68.5,    38.7,    71.8,    55.6,"(50 Index Points)","146021","CME ","146 ","F85","Combined"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",241217,2024-12-17,146022,CME ,00,146 ,  210363,   29525,       0,      84,     966,    3187,     146,  135595,  185772,   11892,   25827,    5913,    2993,  207028,  209988,    3335,     375,   35297,   20902,   -5307,      84,      77,     513,     -13,   17035,   46425,   -5264,    2417,    -945,    -222,   35015,   35270,     282,      27,  100.0,   14.0,    0.0,    0.0,    0.5,    1.5,    0.1,   64.5,   88.3,    5.7,   12.3,    2.8,    1.4,   98.4,   99.8,    1.6,    0.2,    252,      6,      0,.,      4,      4,.,     19,      9,      8,    179,     31,     11,    220,     53,    69.2,    91.9,    80.5,    96.2,    69.2,    86.6,    78.6,    89.9,"(0.1 Index Points)","146022","CME ","146 ","F85","Combined"
"NANO ETHER - LMX LABS LLC",241217,2024-12-17,146LM1,FREX,00,146 ,   82704,       0,       0,       0,       0,       0,       0,     863,   77864,       3,   76309,    4305,       0,   77175,   82172,    5529,     532,   11324,       0,       0,       0,       0,       0,       0,     309,   11248,     -25,   10727,      19,       0,   11011,   11242,     313,      82,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    1.0,   94.1,    0.0,   92.3,    5.2,    0.0,   93.3,   99.4,    6.7,    0.6,    352,      0,      0,      0,      0,      0,      0,.,      6,.,    314,     30,      0,    317,     36,    26.0,    78.9,    34.9,    96.3,    26.0,    78.9,    34.9,    96.3,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","Combined"
"LITECOIN CASH - LMX LABS LLC",241217,2024-12-17,167LM0,FREX,00,167 ,    2185,       0,       0,       0,       0,       0,       0,     427,    1781,      11,    1117,     205,       0,    1555,    1997,     630,     188,    -291,       0,       0,       0,       0,       0,       0,    -310,    -472,      11,     192,      48,       0,    -107,    -413,    -184,     122,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   19.5,   81.5,    0.5,   51.1,    9.4,    0.0,   71.2,   91.4,   28.8,    8.6,     26,      0,      0,      0,      0,      0,      0,.,.,.,     20,.,      0,     22,      5,    37.0,    89.6,    49.1,    91.4,    37.0,    89.1,    49.1,    90.9,"(5 Litecoin X $85 = $425)","167LM0","FREX","167 ","F85","Combined"
"DOGECOIN - LMX LABS LLC",241217,2024-12-17,168DC1,FREX,00,168 ,    2814,       0,       0,       0,       0,       0,       0,      43,    2450,       0,    1234,     165,       0,    1277,    2615,    1537,     199,     451,       0,       0,       0,       0,       0,       0,      43,     450,       0,     391,      24,       0,     434,     474,      17,     -23,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    1.5,   87.1,    0.0,   43.9,    5.9,    0.0,   45.4,   92.9,   54.6,    7.1,     39,      0,      0,      0,      0,      0,      0,.,      4,      0,     30,      4,      0,     31,      8,    10.7,    88.2,    18.9,    92.9,    10.7,    88.2,    18.9,    92.9,"(5,000 Dogecoin X $0.12 = Contract $600)","168DC1","FREX","168 ","F85","Combined"
"POLKADOT - LMX LABS LLC",241217,2024-12-17,169LM1,FREX,00,169 ,    3092,       0,       0,       0,       0,       0,       0,       0,    2870,       0,    1772,     106,       0,    1772,    2976,    1320,     116,     597,       0,       0,       0,       0,       0,       0,       0,     543,       0,     289,      47,       0,     289,     590,     308,       7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   92.8,    0.0,   57.3,    3.4,    0.0,   57.3,   96.2,   42.7,    3.8,     40,      0,      0,      0,      0,      0,      0,      0,.,      0,     35,.,      0,     35,      5,     9.7,    95.2,    19.2,    96.2,     9.7,    95.2,    19.2,    96.2,"(100 Polkadot x 6 = $600)","169LM1","FREX","169 ","F85","Combined"
"CHAINLINK - LMX LABS LLC",241217,2024-12-17,170LM1,FREX,00,170 ,    2989,       0,       0,       0,       0,       0,       0,       0,    2420,       0,    1654,     392,       0,    1654,    2812,    1335,     177,     558,       0,       0,       0,       0,       0,       0,       0,     149,       0,     521,     317,       0,     521,     466,      37,      92,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   81.0,    0.0,   55.3,   13.1,    0.0,   55.3,   94.1,   44.7,    5.9,     40,      0,      0,      0,      0,      0,      0,      0,.,      0,     31,      7,      0,     31,      9,    10.0,    85.9,    20.1,    93.0,    10.0,    85.9,    20.1,    93.0,"(50 Chainlink x $15 = $750)","170LM1","FREX","170 ","F85","Combined"
"AVALANCHE - LMX LABS LLC",241217,2024-12-17,171LM1,FREX,00,171 ,    4567,       0,       0,       0,       0,       0,       0,       0,    4032,       0,    2697,     387,       0,    2697,    4419,    1870,     148,     571,       0,       0,       0,       0,       0,       0,       0,     659,       0,     229,    -117,       0,     229,     542,     342,      29,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   88.3,    0.0,   59.1,    8.5,    0.0,   59.1,   96.8,   40.9,    3.2,     54,      0,      0,      0,      0,      0,      0,      0,.,      0,     49,      4,      0,     49,      5,    13.1,    95.5,    21.7,    96.8,    13.1,    95.5,    21.7,    96.8,"(10 Avalanche x $30 = $300)","171LM1","FREX","171 ","F85","Combined"
"1K SHIB - LMX LABS LLC",241217,2024-12-17,172LM1,FREX,00,172 ,    2926,       0,       0,       0,       0,       0,       0,       0,    2746,       0,    1566,     104,       0,    1566,    2850,    1360,      76,     190,       0,       0,       0,       0,       0,       0,       0,     111,       0,      27,      39,       0,      27,     150,     163,      40,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   93.8,    0.0,   53.5,    3.6,    0.0,   53.5,   97.4,   46.5,    2.6,     33,      0,      0,      0,      0,      0,      0,      0,.,      0,     30,.,      0,     30,      3,    10.3,    97.4,    20.3,    97.4,    10.3,    97.4,    20.3,    97.4,"(10,000 x 1k Shib x $0.00002 = $200)","172LM1","FREX","172 ","F85","Combined"
"STELLAR - LMX LABS LLC",241217,2024-12-17,173LM1,FREX,00,173 ,    2397,       0,       0,       0,       0,       0,       0,       0,    2155,       0,    1060,     105,       0,    1060,    2260,    1337,     137,     213,       0,       0,       0,       0,       0,       0,       0,     172,       0,     125,     105,       0,     125,     277,      88,     -64,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   89.9,    0.0,   44.2,    4.4,    0.0,   44.2,   94.3,   55.8,    5.7,     29,      0,      0,      0,      0,      0,      0,      0,.,      0,     24,.,      0,     24,      5,    12.4,    93.2,    22.2,    94.3,    12.4,    93.2,    22.2,    94.3,"(5000 Stellar)","173LM1","FREX","173 ","F85","Combined"
"USD INDEX - ICE FUTURES U.S.",241217,2024-12-17,098662,ICUS,01,098 ,   41324,    1044,   12586,       0,   18012,     503,     531,   14577,   22174,    1602,    1756,    1824,      40,   37563,   39261,    3761,    2063,     462,   -2779,   12586,    -365,    4396,     121,     -74,     288,  -10335,    -626,      32,      -6,    -118,     753,    1183,    -291,    -721,  100.0,    2.5,   30.5,    0.0,   43.6,    1.2,    1.3,   35.3,   53.7,    3.9,    4.2,    4.4,    0.1,   90.9,   95.0,    9.1,    5.0,    115,      4,.,      0,     14,      5,.,     35,     20,      6,     21,     14,.,     77,     48,    47.2,    66.7,    61.2,    79.6,    43.6,    66.7,    56.4,    79.0,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",241217,2024-12-17,1170E1,E   ,00,117 ,  341202,   57174,   34026,   33387,   60838,   65338,   33360,   48047,   71341,   63607,    7195,    3284,   10306,  313914,  314649,   27288,   26553,  -12544,   10011,   -4588,   -5803,    4943,   -5461,   -2596,  -13494,    9944,   -1224,   -2710,     159,    1394,   -9479,   -8175,   -3065,   -4369,  100.0,   16.8,   10.0,    9.8,   17.8,   19.1,    9.8,   14.1,   20.9,   18.6,    2.1,    1.0,    3.0,   92.0,   92.2,    8.0,    7.8,    190,     16,     12,     20,     12,     26,     23,     39,     53,     57,     12,      8,     15,    148,    157,    30.9,    17.6,    41.9,    31.6,    22.3,    13.8,    29.4,    22.4,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"BBG COMMODITY - CHICAGO BOARD OF TRADE",241217,2024-12-17,221602,CBT ,00,221 ,  199191,  151465,  162988,   10035,   20448,    8294,     853,    7996,   14423,    2344,    5632,     112,      15,  198788,  199064,     403,     127,   15209,   -3293,    4372,   10035,    5069,   -1210,    -126,    1230,     459,    1704,     610,     -33,       0,   15229,   15201,     -20,       8,  100.0,   76.0,   81.8,    5.0,   10.3,    4.2,    0.4,    4.0,    7.2,    1.2,    2.8,    0.1,    0.0,   99.8,   99.9,    0.2,    0.1,     55,      5,      6,.,     15,      6,.,      6,      5,.,      9,.,.,     37,     24,    84.2,    82.7,    91.6,    94.4,    82.3,    81.7,    87.7,    90.1,"($100 X INDEX)","221602","CBT ","221 ","F90","Combined"
